LAT,LON,M2,USD,NEIGHBORHOOD,COMMUNE,YEAR
-34.586936429798534,-58.43286734092872,195.0,680000.0,PALERMO,14,2016
,,227.0,690000.0,PALERMO,14,2016
-34.58222083731664,-58.424589106448984,154.0,695000.0,PALERMO,14,2016
-34.58948210074665,-58.4311593135484,217.0,700000.0,PALERMO,14,2016
-34.59009690244571,-58.43020214106178,304.0,700000.0,PALERMO,14,2016
-34.5817717229525,-58.43951040053284,410.0,740000.0,PALERMO,14,2016
-34.5909750642507,-58.42487366934085,354.0,750000.0,PALERMO,14,2016
-34.584954397084005,-58.42953990633596,294.0,750000.0,PALERMO,14,2016
-34.58651586179173,-58.435231690501155,200.0,750000.0,PALERMO,14,2016
-34.587332331023426,-58.43863075555297,260.0,750000.0,PALERMO,14,2016
-34.58751039239394,-58.43407335531813,323.0,775000.0,PALERMO,14,2016
-34.590962529416935,-58.42240100922298,350.0,780000.0,PALERMO,14,2016
-34.58687496323569,-58.439253164686185,190.0,780000.0,PALERMO,14,2016
-34.59661297936207,-58.41862024010437,318.0,790000.0,PALERMO,14,2016
-34.58219066598128,-58.436731435416576,344.0,790000.0,PALERMO,14,2016
-34.58339435217457,-58.435529012608036,110.0,790000.0,PALERMO,14,2016
-34.591476572106494,-58.43264392808188,260.0,790000.0,PALERMO,14,2016
-34.59100110262908,-58.42527304555087,289.0,790000.0,PALERMO,14,2016
-34.58010550915699,-58.433722595970394,399.0,800000.0,PALERMO,14,2016
-34.595111068070665,-58.42333932265454,368.0,800000.0,PALERMO,14,2016
,,265.0,800000.0,PALERMO,14,2016
-34.57874801387067,-58.43192193210916,170.0,800000.0,PALERMO,14,2016
-34.58039464355435,-58.425452983824236,188.0,825000.0,PALERMO,14,2016
-34.59642959417435,-58.42322634692723,343.0,825000.0,PALERMO,14,2016
-34.584194138521724,-58.41418579876625,83.0,870000.0,PALERMO,14,2016
-34.58257862325038,-58.43848166726667,485.0,870000.0,PALERMO,14,2016
-34.57451834380797,-58.439583990486696,188.0,875000.0,PALERMO,14,2016
-34.59296048786995,-58.43045001633648,442.0,880000.0,PALERMO,14,2016
,,156.0,890000.0,PALERMO,14,2016
,,416.0,900000.0,PALERMO,14,2016
-34.586850221265514,-58.4330321688721,363.0,900000.0,PALERMO,14,2016
-34.58453113863556,-58.44264533648995,265.0,900000.0,PALERMO,14,2016
-34.57937140499416,-58.4345744688828,165.0,900000.0,PALERMO,14,2016
-34.58339435217457,-58.435529012608036,320.0,920000.0,PALERMO,14,2016
-34.5817717229525,-58.43951040053284,265.0,920000.0,PALERMO,14,2016
-34.583423395435844,-58.44139124160476,344.0,930000.0,PALERMO,14,2016
-34.5853677191924,-58.44143193465946,214.0,930000.0,PALERMO,14,2016
-34.59235351955384,-58.42554054992456,350.0,950000.0,PALERMO,14,2016
-34.578879711324944,-58.433893698841366,300.0,950000.0,PALERMO,14,2016
-34.58050682417869,-58.43185083255205,950.0,950000.0,PALERMO,14,2016
-34.5861424073371,-58.44030336992055,248.0,950000.0,PALERMO,14,2016
-34.578879711324944,-58.433893698841366,230.0,980000.0,PALERMO,14,2016
-34.57874801387067,-58.43192193210916,280.0,980000.0,PALERMO,14,2016
-34.573869788731415,-58.44060879597447,145.0,980000.0,PALERMO,14,2016
-34.576400859457216,-58.43492253883441,273.0,1000000.0,PALERMO,14,2016
-34.57775729380029,-58.43661259357199,236.0,1000000.0,PALERMO,14,2016
-34.585838897816124,-58.43804346229492,460.0,1100000.0,PALERMO,14,2016
-34.58339435217457,-58.435529012608036,280.0,1100000.0,PALERMO,14,2016
-34.59218984770731,-58.42929655552341,286.0,1100000.0,PALERMO,14,2016
-34.58351182692925,-58.433677552588186,331.0,1150000.0,PALERMO,14,2016
-34.589052850425844,-58.420215142873225,279.0,1150000.0,PALERMO,14,2016
,,303.0,1200000.0,PALERMO,14,2016
-34.58348807336273,-58.42822864238333,254.0,1200000.0,PALERMO,14,2016
-34.57963855239775,-58.43294297788623,193.0,1200000.0,PALERMO,14,2016
-34.59620788572084,-58.42431119482904,483.0,1250000.0,PALERMO,14,2016
-34.58339435217457,-58.435529012608036,250.0,1250000.0,PALERMO,14,2016
-34.591151823982365,-58.43464033352526,200.0,1280000.0,PALERMO,14,2016
-34.580208622480555,-58.43012647534347,472.0,1290000.0,PALERMO,14,2016
-34.58413817215294,-58.43463241177513,298.0,1300000.0,PALERMO,14,2016
-34.588594305223836,-58.421648050630836,139.0,1300000.0,PALERMO,14,2016
-34.58010553758212,-58.435655700845416,436.0,1400000.0,PALERMO,14,2016
-34.57955072712594,-58.43089754999247,400.0,1480000.0,PALERMO,14,2016
-34.584651693980724,-58.44245862025181,471.0,1500000.0,PALERMO,14,2016
-34.57963722464472,-58.438638018566145,310.0,1600000.0,PALERMO,14,2016
-34.56888884911533,-58.438118423296366,436.0,1600000.0,PALERMO,14,2016
-34.58495418993472,-58.437310059103666,612.0,1700000.0,PALERMO,14,2016
-34.582451439973326,-58.42730232740197,359.0,1800000.0,PALERMO,14,2016
-34.58808981706176,-58.43499663008427,850.0,1850000.0,PALERMO,14,2016
-34.56461327730188,-58.43730145298305,440.0,2400000.0,PALERMO,14,2016
-34.584274511447155,-58.4362441160098,237.0,2500000.0,PALERMO,14,2016
-34.582842893719025,-58.42206073717291,707.0,2600000.0,PALERMO,14,2016
-34.58344229362675,-58.43730006027926,720.0,3000000.0,PALERMO,14,2016
-34.58348807336273,-58.42822864238333,562.0,3400000.0,PALERMO,14,2016
-34.580208622480555,-58.43012647534347,951.0,4500000.0,PALERMO,14,2016
-34.58527874372159,-58.44157139068377,1388.0,5200000.0,PALERMO,14,2016
-34.58208634406424,-58.406557634630595,289.0,6500000.0,PALERMO,14,2016
-34.59114897489526,-58.478306295660275,125.0,230000.0,AGRONOMIA,15,2016
-34.59002956938141,-58.488045923875404,329.0,250000.0,AGRONOMIA,15,2016
-34.59162497566806,-58.48855885562713,262.0,250000.0,AGRONOMIA,15,2016
-34.58774465297536,-58.486105191587356,286.0,265000.0,AGRONOMIA,15,2016
,,376.0,400000.0,AGRONOMIA,15,2016
-34.587153953071514,-58.488877237628046,2030.0,1650000.0,AGRONOMIA,15,2016
-34.595557393043315,-58.45507457382894,200.0,110000.0,CHACARITA,15,2016
-34.593225639822435,-58.454058444011224,100.0,170000.0,CHACARITA,15,2016
-34.591265695391584,-58.44506440343869,184.0,190000.0,CHACARITA,15,2016
-34.58488797858849,-58.44688509656585,180.0,260000.0,CHACARITA,15,2016
-34.58875574391084,-58.44611171152558,144.0,290000.0,CHACARITA,15,2016
-34.582416705508834,-58.45658560008082,226.0,320000.0,CHACARITA,15,2016
-34.59387331075208,-58.45317687736539,240.0,330000.0,CHACARITA,15,2016
-34.58923367951372,-58.440871464012865,166.0,330000.0,CHACARITA,15,2016
-34.58903436736278,-58.44416164566278,200.0,350000.0,CHACARITA,15,2016
-34.582811702084975,-58.46045778438364,226.0,350000.0,CHACARITA,15,2016
-34.58192191056546,-58.45830493159916,278.0,360000.0,CHACARITA,15,2016
-34.586123290605165,-58.442549120335975,95.0,370000.0,CHACARITA,15,2016
-34.58188812334269,-58.46042154112242,226.0,370000.0,CHACARITA,15,2016
-34.58205633344836,-58.456573910578314,270.0,380000.0,CHACARITA,15,2016
-34.57970434845832,-58.460419372466326,300.0,400000.0,CHACARITA,15,2016
-34.59057408263611,-58.44415760295975,270.0,425000.0,CHACARITA,15,2016
-34.583481308036475,-58.457418221714036,537.0,440000.0,CHACARITA,15,2016
-34.58543689328011,-58.44359697488558,109.0,449900.0,CHACARITA,15,2016
-34.58900658246655,-58.440366959027564,320.0,450000.0,CHACARITA,15,2016
-34.58375430472469,-58.44911263848685,260.0,450000.0,CHACARITA,15,2016
,,198.0,530000.0,CHACARITA,15,2016
-34.58865881084333,-58.44284717804507,395.0,550000.0,CHACARITA,15,2016
-34.5897009181839,-58.44784549619966,311.0,620000.0,CHACARITA,15,2016
-34.58761827327708,-58.4402836336762,227.0,650000.0,CHACARITA,15,2016
-34.584252046190755,-58.44515496958746,243.0,680000.0,CHACARITA,15,2016
-34.58373964500169,-58.446330800012646,412.0,690000.0,CHACARITA,15,2016
-34.58760365053557,-58.44424081119386,380.0,790000.0,CHACARITA,15,2016
-34.584585959002474,-58.444888475529275,243.0,800000.0,CHACARITA,15,2016
-34.58987453865941,-58.446439628482494,210.0,850000.0,CHACARITA,15,2016
-34.58833446443923,-58.44698735381533,750.0,850000.0,CHACARITA,15,2016
-34.588229017280504,-58.439377001683525,250.0,900000.0,CHACARITA,15,2016
-34.59057408263611,-58.44415760295975,591.0,900000.0,CHACARITA,15,2016
-34.591413985711945,-58.452757425120254,711.0,949000.0,CHACARITA,15,2016
-34.579048960425474,-58.45585921958257,370.0,1200000.0,CHACARITA,15,2016
-34.58761827327708,-58.4402836336762,475.0,1350000.0,CHACARITA,15,2016
-34.57937424332708,-58.45477701819694,720.0,1950000.0,CHACARITA,15,2016
-34.586434833823986,-58.44598505978543,1796.0,5000000.0,CHACARITA,15,2016
-34.587705917747826,-58.440161496098405,2886.0,6300000.0,CHACARITA,15,2016
-34.58765908729228,-58.48087706546176,100.0,130000.0,PARQUE CHAS,15,2016
-34.58738280124856,-58.48413778351882,147.0,175000.0,PARQUE CHAS,15,2016
-34.58833970316354,-58.47410543691144,232.0,219000.0,PARQUE CHAS,15,2016
-34.58886446432428,-58.48146289904282,140.0,225000.0,PARQUE CHAS,15,2016
-34.58819226161412,-58.4804182344753,172.0,260000.0,PARQUE CHAS,15,2016
-34.586006330322704,-58.4794511146556,237.0,285000.0,PARQUE CHAS,15,2016
-34.58929731942167,-58.47969751268681,188.0,290000.0,PARQUE CHAS,15,2016
-34.58945946418864,-58.477636603378976,157.0,295000.0,PARQUE CHAS,15,2016
,,450.0,310000.0,PARQUE CHAS,15,2016
-34.588091304783234,-58.475888511713656,243.0,335000.0,PARQUE CHAS,15,2016
,,200.0,340000.0,PARQUE CHAS,15,2016
-34.58497082911773,-58.47212130113939,180.0,359000.0,PARQUE CHAS,15,2016
-34.590183661112526,-58.4787420604333,211.0,372000.0,PARQUE CHAS,15,2016
-34.586824224537274,-58.481553546394764,131.0,399000.0,PARQUE CHAS,15,2016
-34.58631088696748,-58.475912309932475,346.0,450000.0,PARQUE CHAS,15,2016
-34.585123558000895,-58.47930247666908,251.0,480000.0,PARQUE CHAS,15,2016
-34.58531942819828,-58.474602116200806,281.0,485000.0,PARQUE CHAS,15,2016
-34.58345636447554,-58.47303826318385,191.0,500000.0,PARQUE CHAS,15,2016
-34.58436902641111,-58.47616552618783,372.0,595000.0,PARQUE CHAS,15,2016
-34.58046237122739,-58.48110074721077,176.0,650000.0,PARQUE CHAS,15,2016
-34.58571375313826,-58.47789195272248,408.0,800000.0,PARQUE CHAS,15,2016
-34.57923512592945,-58.478909563409104,462.0,1500000.0,PARQUE CHAS,15,2016
-34.58571375313826,-58.47789195272248,1293.0,2500000.0,PARQUE CHAS,15,2016
-34.60053565076737,-58.46976396471873,174.0,175000.0,PATERNAL,15,2016
-34.60070133692785,-58.47296165450988,260.0,195000.0,PATERNAL,15,2016
-34.601575498315626,-58.47412005643756,280.0,210000.0,PATERNAL,15,2016
-34.59010298369747,-58.47402812305569,330.0,265000.0,PATERNAL,15,2016
-34.60185175593988,-58.47519218805042,371.0,270000.0,PATERNAL,15,2016
-34.59881517010645,-58.461383930996824,174.0,295000.0,PATERNAL,15,2016
-34.59878156538523,-58.45666674564091,286.0,298000.0,PATERNAL,15,2016
-34.60082238562654,-58.46847211169555,433.0,309000.0,PATERNAL,15,2016
-34.60082238562654,-58.46847211169555,389.0,335000.0,PATERNAL,15,2016
-34.60018004825835,-58.460168935292856,212.0,370000.0,PATERNAL,15,2016
-34.6018159371793,-58.4638806844707,195.0,380000.0,PATERNAL,15,2016
-34.60213922944788,-58.4623588452827,303.0,390000.0,PATERNAL,15,2016
-34.60089451716766,-58.46220233255635,300.0,395000.0,PATERNAL,15,2016
,,230.0,450000.0,PATERNAL,15,2016
-34.6018159371793,-58.4638806844707,380.0,500000.0,PATERNAL,15,2016
,,300.0,500000.0,PATERNAL,15,2016
-34.5999678891168,-58.466290189779436,546.0,520000.0,PATERNAL,15,2016
-34.60278065193639,-58.45967711279754,630.0,590000.0,PATERNAL,15,2016
-34.602829988890115,-58.46205047855196,280.0,600000.0,PATERNAL,15,2016
-34.601442064628856,-58.47118674336567,560.0,600000.0,PATERNAL,15,2016
-34.6018159371793,-58.4638806844707,379.0,650000.0,PATERNAL,15,2016
-34.59174337540431,-58.466861402471864,1050.0,1900000.0,PATERNAL,15,2016
-34.602143891720125,-58.45482306659747,116.0,190000.0,VILLA CRESPO,15,2016
-34.59661805248804,-58.44829050420714,115.0,190000.0,VILLA CRESPO,15,2016
-34.598841064826885,-58.453279051874624,135.0,190000.0,VILLA CRESPO,15,2016
-34.600910637008866,-58.454319758418904,183.0,199000.0,VILLA CRESPO,15,2016
-34.60417065496553,-58.44530957807501,118.0,200000.0,VILLA CRESPO,15,2016
-34.60417065496553,-58.44530957807501,90.0,200000.0,VILLA CRESPO,15,2016
-34.60013645989544,-58.45497564665037,117.0,240000.0,VILLA CRESPO,15,2016
-34.59117919690308,-58.43909338320773,165.0,245000.0,VILLA CRESPO,15,2016
-34.603687131830675,-58.453414389039615,304.0,250000.0,VILLA CRESPO,15,2016
-34.59063070796784,-58.44058609192523,289.0,250000.0,VILLA CRESPO,15,2016
-34.598702268924804,-58.447901669495195,197.0,250000.0,VILLA CRESPO,15,2016
-34.59117919690308,-58.43909338320773,189.0,255000.0,VILLA CRESPO,15,2016
-34.601091764004714,-58.4560729044347,300.0,270000.0,VILLA CRESPO,15,2016
-34.594561522756216,-58.43524616768118,111.0,280000.0,VILLA CRESPO,15,2016
-34.59659398480455,-58.45031777945877,164.0,280000.0,VILLA CRESPO,15,2016
-34.59989597524916,-58.444669777285256,247.0,280000.0,VILLA CRESPO,15,2016
-34.59407280789468,-58.43428068024446,161.0,320000.0,VILLA CRESPO,15,2016
-34.60389566405386,-58.43710765699965,148.0,320000.0,VILLA CRESPO,15,2016
-34.60359595370345,-58.444328333713614,310.0,320000.0,VILLA CRESPO,15,2016
,,208.0,320000.0,VILLA CRESPO,15,2016
-34.60060163392284,-58.44587615913331,215.0,350000.0,VILLA CRESPO,15,2016
-34.602143891720125,-58.45482306659747,190.0,350000.0,VILLA CRESPO,15,2016
-34.59894311874188,-58.447639667238725,182.0,350000.0,VILLA CRESPO,15,2016
-34.592286167210304,-58.44053634349198,329.0,380000.0,VILLA CRESPO,15,2016
-34.600035438504385,-58.451739093936965,138.0,380000.0,VILLA CRESPO,15,2016
-34.59798323460222,-58.432041501725486,210.0,390000.0,VILLA CRESPO,15,2016
-34.5975611197282,-58.42891942351455,248.0,390000.0,VILLA CRESPO,15,2016
-34.5975611197282,-58.42891942351455,238.0,390000.0,VILLA CRESPO,15,2016
-34.60178705911896,-58.45544144492798,332.0,395000.0,VILLA CRESPO,15,2016
-34.603519719021016,-58.45047588924278,497.0,395000.0,VILLA CRESPO,15,2016
,,178.0,399900.0,VILLA CRESPO,15,2016
-34.59346931763968,-58.43965178896169,123.0,400000.0,VILLA CRESPO,15,2016
-34.5956149775757,-58.430250150965286,191.0,400000.0,VILLA CRESPO,15,2016
,,500.0,400000.0,VILLA CRESPO,15,2016
-34.596711071514804,-58.44861023248911,198.0,400000.0,VILLA CRESPO,15,2016
-34.60298830150057,-58.44493711416012,341.0,438000.0,VILLA CRESPO,15,2016
-34.59695218051631,-58.42748841777422,318.0,450000.0,VILLA CRESPO,15,2016
,,450.0,450000.0,VILLA CRESPO,15,2016
,,390.0,450000.0,VILLA CRESPO,15,2016
-34.59478291034132,-58.444133439571495,165.0,450000.0,VILLA CRESPO,15,2016
-34.593611377390424,-58.43779107900692,150.0,465000.0,VILLA CRESPO,15,2016
-34.602441053903526,-58.43445030960788,208.0,470000.0,VILLA CRESPO,15,2016
-34.606308618269324,-58.444636418368106,128.0,490000.0,VILLA CRESPO,15,2016
-34.599595180657474,-58.43219179570141,191.0,500000.0,VILLA CRESPO,15,2016
-34.59805124852246,-58.44678243041888,274.0,530000.0,VILLA CRESPO,15,2016
-34.598053717895056,-58.45061991978719,220.0,550000.0,VILLA CRESPO,15,2016
-34.598983365365385,-58.44567533030575,330.0,550000.0,VILLA CRESPO,15,2016
-34.592220382105566,-58.444162359095905,218.0,550000.0,VILLA CRESPO,15,2016
-34.60145095156061,-58.44463229959155,400.0,550000.0,VILLA CRESPO,15,2016
-34.59446870118097,-58.43699124850836,200.0,599000.0,VILLA CRESPO,15,2016
-34.597716824782474,-58.44692315565988,332.0,600000.0,VILLA CRESPO,15,2016
-34.59798323460222,-58.432041501725486,268.0,610000.0,VILLA CRESPO,15,2016
-34.604496866299876,-58.44657425831336,282.0,650000.0,VILLA CRESPO,15,2016
-34.597373789012025,-58.45137670444406,367.0,670000.0,VILLA CRESPO,15,2016
-34.600035438504385,-58.451739093936965,221.0,680000.0,VILLA CRESPO,15,2016
-34.593960695092974,-58.434023125010505,398.0,690000.0,VILLA CRESPO,15,2016
-34.595799187132044,-58.43918802656956,259.0,723000.0,VILLA CRESPO,15,2016
-34.59724487916283,-58.42464571179222,110.0,750000.0,VILLA CRESPO,15,2016
-34.59739813339397,-58.44159520648433,203.0,750000.0,VILLA CRESPO,15,2016
-34.601756755545125,-58.43341130228341,200.0,750000.0,VILLA CRESPO,15,2016
,,368.0,750000.0,VILLA CRESPO,15,2016
-34.59298420737023,-58.44154182132553,252.0,750000.0,VILLA CRESPO,15,2016
-34.59847012737983,-58.43675027211648,418.0,750000.0,VILLA CRESPO,15,2016
-34.59315235821515,-58.439515549595164,211.0,750000.0,VILLA CRESPO,15,2016
-34.59039338776209,-58.43611839370973,207.0,780000.0,VILLA CRESPO,15,2016
-34.604509508718735,-58.458303386577015,262.0,780000.0,VILLA CRESPO,15,2016
-34.598983365365385,-58.44567533030575,346.0,780000.0,VILLA CRESPO,15,2016
-34.59349589885999,-58.44227573525343,252.0,800000.0,VILLA CRESPO,15,2016
-34.60289421440525,-58.4374197640588,225.0,800000.0,VILLA CRESPO,15,2016
-34.599595180657474,-58.43219179570141,351.0,800000.0,VILLA CRESPO,15,2016
-34.59696506127959,-58.44983630964624,605.0,850000.0,VILLA CRESPO,15,2016
-34.59720838180827,-58.43442510660692,278.0,880000.0,VILLA CRESPO,15,2016
,,482.0,890000.0,VILLA CRESPO,15,2016
,,374.0,900000.0,VILLA CRESPO,15,2016
-34.60196632800729,-58.44327623005587,644.0,900000.0,VILLA CRESPO,15,2016
-34.59533488958344,-58.43617520688499,191.0,935000.0,VILLA CRESPO,15,2016
-34.593473894022644,-58.44582231784458,450.0,950000.0,VILLA CRESPO,15,2016
-34.59418448497454,-58.43904434105182,500.0,990000.0,VILLA CRESPO,15,2016
-34.594593887426505,-58.44204566243175,530.0,1000000.0,VILLA CRESPO,15,2016
-34.59720838180827,-58.43442510660692,296.0,1100000.0,VILLA CRESPO,15,2016
-34.60119218702242,-58.45122088967949,220.0,1150000.0,VILLA CRESPO,15,2016
-34.59783365351127,-58.43390572051222,434.0,1180000.0,VILLA CRESPO,15,2016
-34.59156134809668,-58.434358440073765,373.0,1200000.0,VILLA CRESPO,15,2016
-34.59724487916283,-58.42464571179222,330.0,1300000.0,VILLA CRESPO,15,2016
-34.59787371069277,-58.44901091912934,217.0,1300000.0,VILLA CRESPO,15,2016
-34.60412504425288,-58.455888913755196,438.0,1500000.0,VILLA CRESPO,15,2016
-34.60128069228791,-58.441243646392046,364.0,1500000.0,VILLA CRESPO,15,2016
-34.59669746801343,-58.42605435876542,248.0,1750000.0,VILLA CRESPO,15,2016
-34.60084614790034,-58.452919395709884,528.0,1750000.0,VILLA CRESPO,15,2016
-34.593473894022644,-58.44582231784458,900.0,1800000.0,VILLA CRESPO,15,2016
-34.592760475802976,-58.44632658230524,900.0,1900000.0,VILLA CRESPO,15,2016
-34.590966126797994,-58.43526038240579,435.0,1995000.0,VILLA CRESPO,15,2016
-34.59727054287403,-58.439480604970846,850.0,2500000.0,VILLA CRESPO,15,2016
-34.6061709425141,-58.446441451817364,612.0,2500000.0,VILLA CRESPO,15,2016
-34.59156134809668,-58.434358440073765,744.0,2800000.0,VILLA CRESPO,15,2016
-34.59724487916283,-58.42464571179222,815.0,2900000.0,VILLA CRESPO,15,2016
-34.597360024741995,-58.42438148164333,691.0,3200000.0,VILLA CRESPO,15,2016
-34.59724487916283,-58.42464571179222,1100.0,3500000.0,VILLA CRESPO,15,2016
-34.597367548649494,-58.44362349894146,3926.0,8500000.0,VILLA CRESPO,15,2016
-34.5870347134078,-58.467235146470315,150.0,165000.0,VILLA ORTUZAR,15,2016
,,156.0,206000.0,VILLA ORTUZAR,15,2016
-34.58707985845049,-58.46549208563075,185.0,248000.0,VILLA ORTUZAR,15,2016
-34.58870077446615,-58.46506341069311,400.0,290000.0,VILLA ORTUZAR,15,2016
-34.58174505994904,-58.46736987628417,154.0,300000.0,VILLA ORTUZAR,15,2016
,,360.0,330000.0,VILLA ORTUZAR,15,2016
-34.58279223822198,-58.46712065558551,200.0,360000.0,VILLA ORTUZAR,15,2016
-34.58731440041355,-58.4708323293419,134.0,370000.0,VILLA ORTUZAR,15,2016
-34.581853157689316,-58.46180134463277,313.0,380000.0,VILLA ORTUZAR,15,2016
-34.58391344785687,-58.467255379912665,118.0,410000.0,VILLA ORTUZAR,15,2016
-34.5838221640042,-58.47076235226932,263.0,430000.0,VILLA ORTUZAR,15,2016
-34.58283968595213,-58.467414045852635,187.0,440000.0,VILLA ORTUZAR,15,2016
,,226.0,440000.0,VILLA ORTUZAR,15,2016
-34.57622145509392,-58.47086182277575,155.0,455000.0,VILLA ORTUZAR,15,2016
-34.57566667683969,-58.47271461444769,356.0,510000.0,VILLA ORTUZAR,15,2016
-34.58337081488212,-58.46832836873033,222.0,520000.0,VILLA ORTUZAR,15,2016
-34.58391344785687,-58.467255379912665,179.0,570000.0,VILLA ORTUZAR,15,2016
-34.58378077337064,-58.467663312112535,181.0,600000.0,VILLA ORTUZAR,15,2016
-34.581904705786414,-58.46195935382173,414.0,630000.0,VILLA ORTUZAR,15,2016
-34.58430738267253,-58.46545568926999,175.0,690000.0,VILLA ORTUZAR,15,2016
-34.578823290667444,-58.46722392983398,450.0,980000.0,VILLA ORTUZAR,15,2016
-34.5852228075016,-58.46184666619276,375.0,1400000.0,VILLA ORTUZAR,15,2016
-34.58443196777561,-58.466629878348385,699.0,1600000.0,VILLA ORTUZAR,15,2016
-34.57934495270986,-58.47073085503035,408.0,2200000.0,VILLA ORTUZAR,15,2016
-34.5852228075016,-58.46184666619276,750.0,2800000.0,VILLA ORTUZAR,15,2016
-34.5852228075016,-58.46184666619276,1125.0,4200000.0,VILLA ORTUZAR,15,2016
,,133.0,150000.0,CONSTITUCION,1,2017
,,313.0,180000.0,CONSTITUCION,1,2017
,,337.0,220000.0,CONSTITUCION,1,2017
-58.38427903322357,-34.624027703343174,433.0,250000.0,CONSTITUCION,1,2017
-58.38777757987143,-34.63121823791394,376.0,260000.0,CONSTITUCION,1,2017
,,230.0,275000.0,CONSTITUCION,1,2017
-58.37854432741411,-34.619759039806766,135.0,280000.0,CONSTITUCION,1,2017
,,300.0,280000.0,CONSTITUCION,1,2017
,,270.0,289900.0,CONSTITUCION,1,2017
,,378.0,295000.0,CONSTITUCION,1,2017
,,327.0,320000.0,CONSTITUCION,1,2017
,,320.0,320000.0,CONSTITUCION,1,2017
,,344.0,330000.0,CONSTITUCION,1,2017
,,203.0,330000.0,CONSTITUCION,1,2017
,,351.0,330000.0,CONSTITUCION,1,2017
-58.38769449863978,-34.63134181705119,330.0,340000.0,CONSTITUCION,1,2017
,,253.0,350000.0,CONSTITUCION,1,2017
,,282.0,350000.0,CONSTITUCION,1,2017
,,419.0,370000.0,CONSTITUCION,1,2017
,,200.0,380000.0,CONSTITUCION,1,2017
-58.38867685633944,-34.62007628397495,275.0,390000.0,CONSTITUCION,1,2017
,,319.0,395000.0,CONSTITUCION,1,2017
,,264.0,450000.0,CONSTITUCION,1,2017
,,330.0,450000.0,CONSTITUCION,1,2017
-58.38867685633944,-34.62007628397495,520.0,460000.0,CONSTITUCION,1,2017
,,320.0,490000.0,CONSTITUCION,1,2017
,,229.0,550000.0,CONSTITUCION,1,2017
,,308.0,550000.0,CONSTITUCION,1,2017
,,591.0,580000.0,CONSTITUCION,1,2017
,,237.0,581000.0,CONSTITUCION,1,2017
,,370.0,590000.0,CONSTITUCION,1,2017
,,576.0,590000.0,CONSTITUCION,1,2017
-58.38686574568999,-34.62865715196176,800.0,600000.0,CONSTITUCION,1,2017
,,580.0,620000.0,CONSTITUCION,1,2017
,,332.0,640000.0,CONSTITUCION,1,2017
-58.38133719453359,-34.619788895080724,458.0,650000.0,CONSTITUCION,1,2017
,,457.0,800000.0,CONSTITUCION,1,2017
,,1151.0,820000.0,CONSTITUCION,1,2017
,,610.0,870000.0,CONSTITUCION,1,2017
,,570.0,1000000.0,CONSTITUCION,1,2017
,,859.0,1000000.0,CONSTITUCION,1,2017
,,1277.0,1050000.0,CONSTITUCION,1,2017
,,662.0,1100000.0,CONSTITUCION,1,2017
,,460.0,1200000.0,CONSTITUCION,1,2017
,,1151.0,1300000.0,CONSTITUCION,1,2017
,,817.0,1800000.0,CONSTITUCION,1,2017
-58.38721122511744,-34.61998376496604,1356.0,2200000.0,CONSTITUCION,1,2017
,,1312.0,2400000.0,CONSTITUCION,1,2017
-58.386665048814464,-34.63308416411005,1200.0,2700000.0,CONSTITUCION,1,2017
,,1586.0,3700000.0,CONSTITUCION,1,2017
,,2796.0,5400000.0,CONSTITUCION,1,2017
,,112.0,200000.0,MONSERRAT,1,2017
,,137.0,220000.0,MONSERRAT,1,2017
-58.388942779770886,-34.616763464022746,160.0,250000.0,MONSERRAT,1,2017
,,142.0,250000.0,MONSERRAT,1,2017
,,248.0,350000.0,MONSERRAT,1,2017
,,190.0,350000.0,MONSERRAT,1,2017
,,330.0,400000.0,MONSERRAT,1,2017
,,260.0,420000.0,MONSERRAT,1,2017
-58.388909411051905,-34.61118653641175,620.0,450000.0,MONSERRAT,1,2017
-58.38893440099619,-34.61547447274086,482.0,480000.0,MONSERRAT,1,2017
-58.38295333642282,-34.61655928005434,440.0,500000.0,MONSERRAT,1,2017
,,330.0,500000.0,MONSERRAT,1,2017
,,409.0,550000.0,MONSERRAT,1,2017
,,353.0,550000.0,MONSERRAT,1,2017
-58.39023520000524,-34.616819005899416,361.0,620000.0,MONSERRAT,1,2017
,,449.0,630000.0,MONSERRAT,1,2017
,,211.0,685000.0,MONSERRAT,1,2017
,,353.0,750000.0,MONSERRAT,1,2017
,,553.0,750000.0,MONSERRAT,1,2017
,,840.0,850000.0,MONSERRAT,1,2017
,,881.0,990000.0,MONSERRAT,1,2017
,,338.0,1100000.0,MONSERRAT,1,2017
,,1300.0,1190000.0,MONSERRAT,1,2017
,,621.0,1190000.0,MONSERRAT,1,2017
-58.387306054157165,-34.61674088753177,640.0,1200000.0,MONSERRAT,1,2017
,,406.0,1500000.0,MONSERRAT,1,2017
,,700.0,1500000.0,MONSERRAT,1,2017
,,400.0,1650000.0,MONSERRAT,1,2017
,,1150.0,1950000.0,MONSERRAT,1,2017
,,1556.0,2000000.0,MONSERRAT,1,2017
-58.388896767124365,-34.61237147274108,1400.0,2100000.0,MONSERRAT,1,2017
,,911.0,2400000.0,MONSERRAT,1,2017
,,871.0,2500000.0,MONSERRAT,1,2017
,,560.0,3100000.0,MONSERRAT,1,2017
,,647.0,3200000.0,MONSERRAT,1,2017
-58.37746846390027,-34.61292064558021,1720.0,7500000.0,MONSERRAT,1,2017
,,2610.0,8200000.0,MONSERRAT,1,2017
